date,orders_cnt,temperature_2m_mean,windspeed_10m_max,is_rain,weathercode,sin_doy,cos_doy,is_public_holiday,is_school_holiday,lag_7,rolling_mean_7,wd_0,wd_1,wd_2,wd_3,wd_4,wd_5,wd_6
2025-04-13,82,13.6,8.1,1,53,0.9798567700958665,-0.1997015525660636,0,1,104.0,53.142857142857146,False,False,False,False,False,False,True
2025-04-14,36,15.0,10.9,1,63,0.9762766110869321,-0.21652708524481437,0,1,28.0,50.0,True,False,False,False,False,False,False
2025-04-15,42,13.1,9.2,1,61,0.9724075561219968,-0.23328854407545518,0,1,35.0,51.142857142857146,False,True,False,False,False,False,False
2025-04-16,35,10.6,25.1,1,61,0.9682507501166718,-0.2499809690726521,0,1,33.0,52.142857142857146,False,False,True,False,False,False,False
2025-04-17,54,8.1,15.4,1,55,0.9638074231367307,-0.26659942067929354,0,1,42.0,52.42857142857143,False,False,False,True,False,False,False
2025-04-18,57,8.2,12.9,1,51,0.9590788900341131,-0.28313898122818354,0,1,59.0,54.142857142857146,False,False,False,False,True,False,False
2025-04-19,35,10.9,10.1,0,3,0.9540665500578387,-0.2995947563972602,0,1,71.0,53.857142857142854,False,False,False,False,False,True,False
2025-04-20,48,10.5,21.6,1,51,0.9487718864399473,-0.31596187665790293,0,1,82.0,48.714285714285715,False,False,False,False,False,False,True
2025-04-21,80,10.1,13.3,1,63,0.9431964659565866,-0.33223549871590435,0,1,36.0,43.857142857142854,True,False,False,False,False,False,False
2025-04-22,40,12.0,5.8,0,3,0.9373419384643772,-0.3484108069446808,0,1,42.0,50.142857142857146,False,True,False,False,False,False,False
2025-04-23,41,11.0,16.8,1,61,0.9312100364121947,-0.3644830148102912,0,1,35.0,49.857142857142854,False,False,True,False,False,False,False
2025-04-24,39,10.6,14.4,1,55,0.9248025743285089,-0.38044736628785164,0,1,54.0,50.714285714285715,False,False,False,True,False,False,False
2025-04-25,80,11.0,15.4,1,61,0.9181214482844365,-0.39629913726891813,0,1,57.0,48.57142857142857,False,False,False,False,True,False,False
2025-04-26,78,11.5,8.7,1,51,0.9111686353326631,-0.41203363695942635,0,1,35.0,51.857142857142854,False,False,False,False,False,True,False
2025-04-27,97,12.7,6.1,1,53,0.9039461929224011,-0.42764620926777464,0,1,48.0,58.0,False,False,False,False,False,False,True
2025-04-28,34,14.2,10.0,0,3,0.8964562582905575,-0.44313223418263453,0,0,80.0,65.0,True,False,False,False,False,False,False
2025-04-29,30,15.5,9.6,0,3,0.8887010478292915,-0.45848712914008766,0,0,40.0,58.42857142857143,False,True,False,False,False,False,False
2025-04-30,38,16.8,6.2,0,0,0.8806828564301475,-0.47370635037968,0,0,41.0,57.0,False,False,True,False,False,False,False
2025-05-01,55,17.6,7.8,0,0,0.8724040568049612,-0.48878539428899265,0,0,39.0,56.57142857142857,False,False,False,True,False,False,False
2025-05-02,45,19.1,8.1,0,3,0.8638670987837349,-0.503719798736334,0,0,80.0,58.857142857142854,False,False,False,False,True,False,False
2025-05-03,67,17.8,16.3,1,63,0.8550745085896932,-0.518505144391157,0,0,78.0,53.857142857142854,False,False,False,False,False,True,False
2025-05-04,95,12.9,17.4,1,53,0.8460288880917339,-0.533137056031809,0,0,97.0,52.285714285714285,False,False,False,False,False,False,True
2025-05-05,47,8.7,15.3,1,61,0.8367329140344921,-0.5476112038402312,0,0,34.0,52.0,True,False,False,False,False,False,False
2025-05-06,37,9.9,15.7,1,51,0.8271893372462497,-0.5619233046832195,0,0,30.0,53.857142857142854,False,True,False,False,False,False,False
2025-05-07,48,9.7,9.8,1,53,0.8174009818249189,-0.5760691233798758,0,0,38.0,54.857142857142854,False,False,True,False,False,False,False
2025-05-08,48,11.0,12.0,1,63,0.8073707443023492,-0.5900444739548627,0,0,55.0,56.285714285714285,False,False,False,True,False,False,False
2025-05-09,51,11.2,17.5,0,3,0.7971015927871943,-0.6038452208771035,0,0,45.0,55.285714285714285,False,False,False,False,True,False,False
2025-05-10,56,13.0,9.1,0,0,0.7865965660866021,-0.6174672802835514,0,0,67.0,56.142857142857146,False,False,False,False,False,True,False
2025-05-11,81,15.3,8.0,0,0,0.7758587728069828,-0.6309066211876704,0,0,95.0,54.57142857142857,False,False,False,False,False,False,True
2025-05-12,40,14.3,15.4,1,51,0.7648913904341226,-0.6441592666722685,0,0,47.0,52.57142857142857,True,False,False,False,False,False,False
2025-05-13,42,14.9,9.0,1,53,0.753697664392914,-0.6572212950663319,0,0,37.0,51.57142857142857,False,True,False,False,False,False,False
2025-05-14,34,15.7,8.0,0,1,0.742280907086982,-0.6700888411055113,0,0,48.0,52.285714285714285,False,False,True,False,False,False,False
2025-05-15,38,14.9,18.0,0,3,0.7306444969184916,-0.6827580970759147,0,0,48.0,50.285714285714285,False,False,False,True,False,False,False
2025-05-16,70,13.1,16.4,0,3,0.7187918772884232,-0.6952253139408723,0,0,51.0,48.857142857142854,False,False,False,False,True,False,False
2025-05-17,55,14.2,10.1,0,3,0.7067265555776159,-0.7074868024503348,0,0,56.0,51.57142857142857,False,False,False,False,False,True,False
2025-05-18,87,15.2,12.1,0,3,0.6944521021088763,-0.719538934232584,0,0,81.0,51.42857142857143,False,False,False,False,False,False,True
2025-05-19,35,17.2,13.2,0,3,0.6819721490904629,-0.7313781428679254,0,0,40.0,52.285714285714285,True,False,False,False,False,False,False
2025-05-20,40,16.7,10.3,1,63,0.6692903895412567,-0.7430009249440493,0,0,42.0,51.57142857142857,False,True,False,False,False,False,False
2025-05-21,33,15.3,19.1,1,65,0.6564105761979381,-0.7544038410927472,0,0,34.0,51.285714285714285,False,False,True,False,False,False,False
2025-05-22,51,11.7,12.4,1,63,0.6433365204044917,-0.765583517007675,0,0,38.0,51.142857142857146,False,False,False,True,False,False,False
2025-05-23,68,11.7,10.3,1,61,0.6300720909843687,-0.7765366444428655,0,0,70.0,53.0,False,False,False,False,True,False,False
2025-05-24,69,11.9,10.8,1,51,0.6166212130956382,-0.7872599821916922,0,0,55.0,52.714285714285715,False,False,False,False,False,True,False
2025-05-25,103,15.0,18.0,1,55,0.6029878670694714,-0.7977503570459932,0,0,87.0,54.714285714285715,False,False,False,False,False,False,True
2025-05-26,45,14.5,17.1,1,55,0.5891760872322963,-0.8080046647350754,0,0,35.0,57.0,True,False,False,False,False,False,False
2025-05-27,54,15.3,14.7,1,51,0.5751899607119775,-0.8180198708443175,0,0,40.0,58.42857142857143,False,True,False,False,False,False,False
2025-05-28,66,15.6,25.6,1,63,0.5610336262283677,-0.8277930117131022,0,0,33.0,60.42857142857143,False,False,True,False,False,False,False
2025-05-29,76,16.6,14.3,1,53,0.5467112728685939,-0.8373211953118121,1,0,51.0,65.14285714285714,False,False,False,True,False,False,False
2025-05-30,49,18.5,5.8,0,3,0.5322271388474397,-0.8466016020976267,0,0,68.0,68.71428571428571,False,False,False,False,True,False,False
2025-05-31,48,21.4,9.4,0,3,0.5175855102531889,-0.8556314858488706,0,0,69.0,66.0,False,False,False,False,False,True,False
2025-06-01,94,21.4,17.8,1,63,0.5027907197793043,-0.8644081744776648,0,0,103.0,63.0,False,False,False,False,False,False,True
2025-06-02,57,17.6,19.3,1,63,0.4878471454423119,-0.8729290708206411,0,0,45.0,61.714285714285715,True,False,False,False,False,False,False
2025-06-03,45,18.6,13.3,1,53,0.47275920928627757,-0.881191653407483,0,0,54.0,63.42857142857143,False,True,False,False,False,False,False
2025-06-04,44,17.6,15.7,1,61,0.4575313760742512,-0.8891934772070711,0,0,66.0,62.142857142857146,False,False,True,False,False,False,False
2025-06-05,59,16.5,13.2,1,53,0.44216815196707204,-0.8969321743510065,0,0,76.0,59.0,False,False,False,True,False,False,False
2025-06-06,69,18.9,17.4,1,61,0.42667408318992467,-0.9044054548343001,0,0,49.0,56.57142857142857,False,False,False,False,True,False,False
2025-06-07,64,17.0,19.8,1,55,0.4110537546870351,-0.9116111071930239,0,0,48.0,59.42857142857143,False,False,False,False,False,True,False
2025-06-08,77,16.0,26.2,1,61,0.3953117887649151,-0.9185469991587165,0,0,94.0,61.714285714285715,False,False,False,False,False,False,True
2025-06-09,84,15.8,6.6,0,1,0.37945284372454435,-0.925211078289358,0,0,57.0,59.285714285714285,True,False,False,False,False,False,False
2025-06-10,29,18.2,12.3,0,3,0.36348161248290634,-0.9316013725767187,0,0,45.0,63.142857142857146,False,True,False,False,False,False,False
2025-06-11,27,19.0,9.7,0,3,0.3474028211842774,-0.9377159910299093,0,0,44.0,60.857142857142854,False,False,True,False,False,False,False
2025-06-12,34,21.9,11.2,0,3,0.3312212278016865,-0.9435531242349544,0,0,59.0,58.42857142857143,False,False,False,True,False,False,False
2025-06-13,49,24.9,10.1,0,3,0.31494162072895193,-0.9491110448902284,0,0,69.0,54.857142857142854,False,False,False,False,True,False,False
2025-06-14,45,25.9,12.9,1,51,0.2985688173637202,-0.9543881083175908,0,0,64.0,52.0,False,False,False,False,False,True,False
2025-06-15,101,21.5,19.3,1,63,0.2821076626819194,-0.9593827529490743,0,0,77.0,49.285714285714285,False,False,False,False,False,False,True
2025-06-16,36,18.1,11.7,1,61,0.26556302780405594,-0.9640935007889755,0,0,84.0,52.714285714285715,True,False,False,False,False,False,False
2025-06-17,20,19.0,16.6,0,0,0.24893980855376657,-0.9685189578512204,0,0,29.0,45.857142857142854,False,True,False,False,False,False,False
2025-06-18,22,20.5,7.3,0,3,0.23224292400907015,-0.9726578145718654,0,0,27.0,44.57142857142857,False,False,True,False,False,False,False
2025-06-19,51,21.6,14.8,0,0,0.21547731504673012,-0.976508846196619,0,0,34.0,43.857142857142854,False,False,False,True,False,False,False
2025-06-20,46,21.4,16.2,0,3,0.19864794288017112,-0.9800709131432666,0,0,49.0,46.285714285714285,False,False,False,False,True,False,False
2025-06-21,44,22.5,6.6,0,2,0.18175978759137534,-0.9833429613388902,0,0,45.0,45.857142857142854,False,False,False,False,False,True,False
2025-06-22,60,25.0,10.8,0,3,0.16481784665719793,-0.9863240225317866,0,0,101.0,45.714285714285715,False,False,False,False,False,False,True
2025-06-23,39,23.5,19.6,1,61,0.14782713347053048,-0.9890132145779883,0,0,36.0,39.857142857142854,True,False,False,False,False,False,False
2025-06-24,33,23.2,12.5,0,0,0.13079267585675922,-0.9914097417023038,0,0,20.0,40.285714285714285,False,True,False,False,False,False,False
2025-06-25,40,24.9,8.1,0,3,0.11371951458594969,-0.9935128947338007,0,0,22.0,42.142857142857146,False,False,True,False,False,False,False
2025-06-26,35,23.6,24.1,1,51,0.0966127018812031,-0.9953220513156602,0,0,51.0,44.714285714285715,False,False,False,True,False,False,False
2025-06-27,72,23.0,12.4,1,51,0.07947729992362097,-0.9968366760893436,0,0,46.0,42.42857142857143,False,False,False,False,True,False,False
2025-06-28,65,24.7,7.5,0,1,0.062318379354325076,-0.998056320853012,0,1,44.0,46.142857142857146,False,False,False,False,False,True,False
2025-06-29,63,26.0,13.1,0,2,0.04514101777397193,-0.9989806246941579,0,1,60.0,49.142857142857146,False,False,False,False,False,False,True
2025-06-30,57,26.1,12.9,1,61,0.02795029824021032,-0.999609314096404,0,1,39.0,49.57142857142857,True,False,False,False,False,False,False
2025-07-01,38,27.3,7.1,0,3,0.01075130776352193,-0.9999422030204416,0,1,33.0,52.142857142857146,False,True,False,False,False,False,False
2025-07-02,33,28.4,13.1,1,51,-0.00645086419810515,-0.9999791929590823,0,1,40.0,52.857142857142854,False,False,True,False,False,False,False
2025-07-03,42,23.9,14.0,1,63,-0.023651127245231586,-0.9997202729664083,0,1,35.0,51.857142857142854,False,False,False,True,False,False,False
2025-07-04,49,22.0,10.4,1,63,-0.04084439154329611,-0.9991655196610109,0,1,72.0,52.857142857142854,False,False,False,False,True,False,False
2025-07-05,44,22.4,14.2,0,3,-0.05802556932878035,-0.9983150972033183,0,1,65.0,49.57142857142857,False,False,False,False,False,True,False
2025-07-06,91,19.9,24.1,1,53,-0.07518957641475855,-0.9971692572470178,0,1,63.0,46.57142857142857,False,False,False,False,False,False,True
2025-07-07,60,16.4,23.2,1,63,-0.09233133369539123,-0.9957283388645872,0,1,57.0,50.57142857142857,True,False,False,False,False,False,False
2025-07-08,43,14.2,18.0,1,63,-0.10944576864891556,-0.993992768446958,0,1,38.0,51.0,False,True,False,False,False,False,False
2025-07-09,41,15.9,9.0,0,3,-0.12652781683868314,-0.9919630595773397,0,1,33.0,51.714285714285715,False,False,True,False,False,False,False
2025-07-10,37,17.8,8.5,0,1,-0.1435724234118113,-0.9896398128792412,0,1,42.0,52.857142857142854,False,False,False,True,False,False,False
2025-07-11,54,19.6,12.1,0,0,-0.16057454459499376,-0.9870237158387383,0,1,49.0,52.142857142857146,False,False,False,False,True,False,False
2025-07-12,39,20.3,10.5,0,3,-0.17752914918703497,-0.984115542601034,0,1,44.0,52.857142857142854,False,False,False,False,False,True,False
2025-07-13,100,21.5,11.7,1,63,-0.19443122004766195,-0.9809161537413774,0,1,91.0,52.142857142857146,False,False,False,False,False,False,True
2025-07-14,42,22.1,17.8,1,53,-0.2112757555821793,-0.9774264960104055,0,1,60.0,53.42857142857143,True,False,False,False,False,False,False
2025-07-15,42,21.2,18.8,1,51,-0.2280577712215198,-0.9736476020539838,0,1,43.0,50.857142857142854,False,True,False,False,False,False,False
2025-07-16,34,19.0,16.4,1,51,-0.24477230089725957,-0.9695805901076308,0,1,41.0,50.714285714285715,False,False,True,False,False,False,False
2025-07-17,45,20.0,12.8,1,51,-0.2614143985111562,-0.965226663665613,0,1,37.0,49.714285714285715,False,False,False,True,False,False,False
2025-07-18,58,21.4,8.6,0,3,-0.2779791393987801,-0.9605871111248129,0,1,54.0,50.857142857142854,False,False,False,False,True,False,False
2025-07-19,56,21.8,18.2,1,55,-0.2944616217868012,-0.9556633054034704,0,1,39.0,51.42857142857143,False,False,False,False,False,True,False
2025-07-20,71,22.1,14.9,1,65,-0.3108569682435036,-0.9504567035349151,0,1,100.0,53.857142857142854,False,False,False,False,False,False,True
2025-07-21,35,19.6,15.1,1,61,-0.3271603271220951,-0.9449688462364056,0,1,42.0,49.714285714285715,True,False,False,False,False,False,False
2025-07-22,45,18.9,21.0,1,51,-0.34336687399638804,-0.939201357453208,0,1,42.0,48.714285714285715,False,True,False,False,False,False,False
2025-07-23,46,19.3,11.2,0,3,-0.3594718130884232,-0.9331559438780432,0,1,34.0,49.142857142857146,False,False,True,False,False,False,False
2025-07-24,47,18.5,12.8,1,63,-0.3754703786876202,-0.9268343944460494,0,1,45.0,50.857142857142854,False,False,False,True,False,False,False
2025-07-25,84,18.1,7.4,1,53,-0.3913578365610259,-0.9202385798054075,0,1,58.0,51.142857142857146,False,False,False,False,True,False,False
2025-07-26,74,18.0,11.2,1,63,-0.4071294853542516,-0.9133704517637858,0,1,56.0,54.857142857142854,False,False,False,False,False,True,False
2025-07-27,125,17.9,15.5,1,65,-0.4227806579826773,-0.9062320427107697,0,1,71.0,57.42857142857143,False,False,False,False,False,False,True
2025-07-28,45,15.0,16.9,1,63,-0.4383067230125192,-0.898825465016444,0,1,35.0,65.14285714285714,True,False,False,False,False,False,False
2025-07-29,50,16.4,10.2,1,51,-0.45370308603134424,-0.8911529104063088,0,1,45.0,66.57142857142857,False,True,False,False,False,False,False
2025-07-30,47,17.0,14.2,1,63,-0.46896519100763184,-0.8832166493127127,0,1,46.0,67.28571428571429,False,False,True,False,False,False,False
2025-07-31,45,18.7,13.8,1,63,-0.48408852163897587,-0.8750190302029955,0,1,47.0,67.42857142857143,False,False,False,True,False,False,False
2025-08-01,52,18.3,16.8,1,65,-0.4990686026885319,-0.8665624788845385,1,1,84.0,67.14285714285714,False,False,False,False,True,False,False
2025-08-02,76,15.6,11.0,1,65,-0.5139010013093103,-0.8578494977869301,0,1,74.0,62.57142857142857,False,False,False,False,False,True,False
2025-08-03,67,16.4,9.3,1,51,-0.5285813283559292,-0.8488826652214553,0,1,125.0,62.857142857142854,False,False,False,False,False,False,True
2025-08-04,34,18.4,8.0,0,3,-0.5431052396834317,-0.8396646346181327,0,1,45.0,54.57142857142857,True,False,False,False,False,False,False
2025-08-05,26,19.8,18.4,1,51,-0.5574684374327892,-0.8301981337405212,0,1,50.0,53.0,False,True,False,False,False,False,False
2025-08-06,38,17.0,12.5,0,3,-0.5716666713027052,-0.8204859638785327,0,1,47.0,49.57142857142857,False,False,True,False,False,False,False
2025-08-07,41,19.7,6.3,0,2,-0.5856957398073508,-0.8105309990194823,0,1,45.0,48.285714285714285,False,False,False,True,False,False,False
2025-08-08,53,23.2,8.9,0,0,-0.5995514915196489,-0.8003361849976323,0,1,52.0,47.714285714285715,False,False,False,False,True,False,False
2025-08-09,57,25.2,11.3,0,0,-0.6132298262997502,-0.7899045386224707,0,1,76.0,47.857142857142854,False,False,False,False,False,True,False
2025-08-10,79,23.1,15.2,0,0,-0.6267266965083301,-0.7792391467859886,0,1,67.0,45.142857142857146,False,False,False,False,False,False,True
2025-08-11,30,23.1,11.1,0,0,-0.6400381082043503,-0.7683431655492202,0,0,34.0,46.857142857142854,True,False,False,False,False,False,False
2025-08-12,34,26.4,9.8,0,0,-0.65316012232693,-0.7572198192083127,0,0,26.0,46.285714285714285,False,True,False,False,False,False,False
2025-08-13,29,26.3,5.8,0,1,-0.666088855860977,-0.7458723993404063,0,0,38.0,47.42857142857143,False,False,True,False,False,False,False
2025-08-14,38,25.7,9.7,0,3,-0.6788204829862357,-0.734304263829602,0,0,41.0,46.142857142857146,False,False,False,True,False,False,False
2025-08-15,60,25.0,8.7,0,3,-0.6913512362094071,-0.722518835873311,0,0,53.0,45.714285714285715,False,False,False,False,True,False,False
2025-08-16,52,23.0,13.5,1,61,-0.7036774074790128,-0.7105196029692745,0,0,57.0,46.714285714285715,False,False,False,False,False,True,False
2025-08-17,88,20.9,13.1,0,3,-0.7157953492826642,-0.6983101158835584,0,0,79.0,46.0,False,False,False,False,False,False,True
2025-08-18,25,20.5,9.5,0,2,-0.7277014757264236,-0.6858939875998223,0,0,30.0,47.285714285714285,True,False,False,False,False,False,False
2025-08-19,46,23.1,16.4,1,51,-0.7393922635959241,-0.673274892250183,0,0,34.0,46.57142857142857,False,True,False,False,False,False,False
2025-08-20,44,20.0,11.9,1,55,-0.7508642533989489,-0.6604565640279754,0,0,29.0,48.285714285714285,False,False,True,False,False,False,False
2025-08-21,35,17.1,12.6,1,63,-0.7621140503891487,-0.6474427960827475,0,0,38.0,50.42857142857143,False,False,False,True,False,False,False
2025-08-22,67,17.5,12.1,0,3,-0.7731383255706027,-0.6342374393978054,0,0,60.0,50.0,False,False,False,False,True,False,False
2025-08-23,60,16.4,9.4,0,3,-0.7839338166829201,-0.620844401650647,0,0,52.0,51.0,False,False,False,False,False,True,False
2025-08-24,72,15.8,9.1,0,1,-0.7944973291665992,-0.6072676460566135,0,0,88.0,52.142857142857146,False,False,False,False,False,False,True
2025-08-25,40,17.3,7.0,0,3,-0.8048257371083452,-0.593511190196115,0,0,25.0,49.857142857142854,True,False,False,False,False,False,False
2025-08-26,41,21.0,13.5,1,53,-0.8149159841660791,-0.5795791048257612,0,0,46.0,52.0,False,True,False,False,False,False,False
2025-08-27,50,20.6,10.2,1,53,-0.8247650844733614,-0.5654755126737576,0,0,44.0,51.285714285714285,False,False,True,False,False,False,False
2025-08-28,54,18.5,10.9,1,63,-0.8343701235229537,-0.5512045872199277,0,0,35.0,52.142857142857146,False,False,False,True,False,False,False
2025-08-29,78,17.0,11.5,1,61,-0.8437282590292712,-0.5367705514607103,0,0,67.0,54.857142857142854,False,False,False,False,True,False,False
2025-08-30,74,16.4,12.3,1,51,-0.8528367217694595,-0.522177676659508,0,0,60.0,56.42857142857143,False,False,False,False,False,True,False
2025-08-31,79,18.3,11.9,0,3,-0.8616928164028521,-0.5074302810827518,0,0,72.0,58.42857142857143,False,False,False,False,False,False,True
2025-09-01,48,17.2,13.2,1,63,-0.8702939222685674,-0.49253272872205434,0,0,40.0,59.42857142857143,True,False,False,False,False,False,False
2025-09-02,34,16.1,13.0,1,55,-0.8786374941610001,-0.4774894280028391,0,0,41.0,60.57142857142857,False,True,False,False,False,False,False
2025-09-03,37,18.9,11.1,1,61,-0.886721063082993,-0.46230483047981086,0,0,50.0,59.57142857142857,False,False,True,False,False,False,False
2025-09-04,40,18.0,11.6,1,61,-0.8945422369764496,-0.4469834295196742,0,0,54.0,57.714285714285715,False,False,False,True,False,False,False
2025-09-05,57,15.8,15.2,1,63,-0.9020987014301837,-0.4315297589714715,0,0,78.0,55.714285714285715,False,False,False,False,True,False,False
2025-09-06,62,15.6,12.5,0,3,-0.9093882203647925,-0.4159483918249421,0,0,74.0,52.714285714285715,False,False,False,False,False,True,False
2025-09-07,82,17.9,11.2,0,3,-0.9164086366943458,-0.4002439388573056,0,0,79.0,51.0,False,False,False,False,False,False,True
2025-09-08,47,17.7,10.9,1,51,-0.9231578729647039,-0.38442104726885545,0,0,48.0,51.42857142857143,True,False,False,False,False,False,False
2025-09-09,38,17.4,21.1,1,65,-0.9296339319682695,-0.3684843993077793,0,0,34.0,51.285714285714285,False,True,False,False,False,False,False
2025-09-10,43,16.1,10.2,1,51,-0.9358348973349941,-0.35243871088460327,0,0,37.0,51.857142857142854,False,False,True,False,False,False,False
2025-09-11,45,15.9,21.7,1,51,-0.9417589340994617,-0.33628873017668287,0,0,40.0,52.714285714285715,False,False,False,True,False,False,False
2025-09-12,58,15.4,16.0,1,63,-0.9474042892438845,-0.32003923622313857,0,0,57.0,53.42857142857143,False,False,False,False,True,False,False
2025-09-13,69,15.2,8.3,1,53,-0.9527692922168511,-0.30369503751065885,0,0,62.0,53.57142857142857,False,False,False,False,False,True,False
2025-09-14,90,17.1,16.0,1,63,-0.9578523554276669,-0.28726097055059635,0,0,82.0,54.57142857142857,False,False,False,False,False,False,True
2025-09-15,43,19.9,23.8,1,51,-0.9626519747161487,-0.2707418984477642,0,0,47.0,55.714285714285715,True,False,False,False,False,False,False
2025-09-16,40,15.3,20.8,0,3,-0.9671667297977312,-0.2541427094613622,0,0,38.0,55.142857142857146,False,True,False,False,False,False,False
2025-09-17,42,14.8,6.3,0,3,-0.97139528468375,-0.23746831555846842,0,0,43.0,55.42857142857143,False,False,True,False,False,False,False
2025-09-18,28,16.6,6.2,0,1,-0.9753363880767837,-0.2207236509605022,0,0,45.0,55.285714285714285,False,False,False,True,False,False,False
2025-09-19,69,18.4,10.3,0,1,-0.9789888737409319,-0.20391367068311472,0,0,58.0,52.857142857142854,False,False,False,False,True,False,False
2025-09-20,56,20.7,10.7,1,51,-0.9823516608469237,-0.18704334906991657,0,0,69.0,54.42857142857143,False,False,False,False,False,True,False
2025-09-21,107,17.5,16.4,1,63,-0.9854237542919524,-0.17011767832049052,0,0,90.0,52.57142857142857,False,False,False,False,False,False,True
2025-09-22,32,11.9,20.6,1,63,-0.9882042449941422,-0.15314166701312007,0,0,43.0,55.0,True,False,False,False,False,False,False
2025-09-23,37,10.4,17.7,1,63,-0.9906923101615609,-0.13612033862266704,0,0,40.0,53.42857142857143,False,True,False,False,False,False,False
2025-09-24,41,10.7,12.0,1,63,-0.9928872135356962,-0.11905873003404988,0,0,42.0,53.0,False,False,True,False,False,False,False
2025-09-25,59,11.4,11.6,1,51,-0.994788305609327,-0.10196189005174576,0,0,28.0,52.857142857142854,False,False,False,True,False,False,False
2025-09-26,71,10.5,8.6,1,61,-0.9963950238187231,-0.08483487790576538,0,0,69.0,57.285714285714285,False,False,False,False,True,False,False
2025-09-27,70,11.5,6.3,1,53,-0.9977068927101168,-0.06768276175455162,0,1,56.0,57.57142857142857,False,False,False,False,False,True,False
2025-09-28,90,11.7,10.8,0,3,-0.9987235240803972,-0.050510617185222886,0,1,107.0,59.57142857142857,False,False,False,False,False,False,True
2025-09-29,43,12.7,6.2,1,51,-0.9994446170919858,-0.033323525711631344,0,1,32.0,57.142857142857146,True,False,False,False,False,False,False
2025-09-30,39,12.0,10.1,1,51,-0.9998699583618592,-0.016126573270657762,0,1,37.0,58.714285714285715,False,True,False,False,False,False,False
2025-10-01,38,10.8,10.3,1,51,-0.9999994220246925,0.001075151282798226,0,1,41.0,59.0,False,False,True,False,False,False,False
2025-10-02,39,8.8,9.4,0,1,-0.999832969770105,0.018276557681691223,0,1,59.0,58.57142857142857,False,False,False,True,False,False,False
2025-10-03,55,9.1,10.7,0,3,-0.9993706508539969,0.03547255575312556,0,1,71.0,55.714285714285715,False,False,False,False,True,False,False
2025-10-04,48,13.5,27.7,1,61,-0.9986126020839734,0.052658056924614005,0,1,70.0,53.42857142857143,False,False,False,False,False,True,False
2025-10-05,70,9.6,23.4,1,61,-0.9975590477788613,0.06982797572987089,0,1,90.0,50.285714285714285,False,False,False,False,False,False,True
2025-10-06,40,11.2,14.0,1,51,-0.9962102997023297,0.0869772313136861,0,1,43.0,47.42857142857143,True,False,False,False,False,False,False
2025-10-07,37,12.4,7.9,0,3,-0.9945667569706337,0.1041007489354256,0,1,39.0,47.0,False,True,False,False,False,False,False
2025-10-08,40,12.1,5.7,0,3,-0.9926289059345095,0.12119346147073601,0,1,38.0,46.714285714285715,False,False,True,False,False,False,False
2025-10-09,49,12.9,11.0,1,51,-0.9903973200352558,0.13825031091098192,0,1,39.0,47.0,False,False,False,True,False,False,False
2025-10-10,54,11.5,8.3,0,3,-0.9878726596350429,0.15526624985999563,0,1,55.0,48.42857142857143,False,False,False,False,True,False,False
2025-10-11,70,11.9,11.1,0,3,-0.9850556718215013,0.172236243027682,0,1,48.0,48.285714285714285,False,False,False,False,False,True,False
2025-10-12,88,10.6,8.6,0,3,-0.981947190186646,0.18915526872004093,0,1,70.0,51.42857142857143,False,False,False,False,False,False,True
2025-10-13,35,10.9,8.7,0,3,-0.9785481345802031,0.20601832032517084,0,0,40.0,54.0,True,False,False,False,False,False,False
2025-10-14,25,12.3,10.3,0,3,-0.9748595108374125,0.22282040779479959,0,0,37.0,53.285714285714285,False,True,False,False,False,False,False
2025-10-15,35,10.0,8.3,0,3,-0.9708824104813836,0.2395565591209271,0,0,40.0,51.57142857142857,False,False,True,False,False,False,False
2025-10-16,33,9.5,9.0,1,51,-0.9666180104000972,0.2562218218071163,0,0,49.0,50.857142857142854,False,False,False,True,False,False,False
2025-10-17,52,9.5,8.3,0,3,-0.9620675724981452,0.27281126433401914,0,0,54.0,48.57142857142857,False,False,False,False,True,False,False
2025-10-18,51,8.9,10.8,0,3,-0.957232443323312,0.2893199776186952,0,0,70.0,48.285714285714285,False,False,False,False,False,True,False
2025-10-19,73,10.0,12.0,0,3,-0.9521140536681102,0.3057430764672831,0,0,88.0,45.57142857142857,False,False,False,False,False,False,True
2025-10-20,30,11.5,12.7,1,61,-0.9467139181463862,0.3220757010206104,0,0,35.0,43.42857142857143,True,False,False,False,False,False,False
2025-10-21,39,13.0,12.7,1,65,-0.9410336347451197,0.3383130181923075,0,0,25.0,42.714285714285715,False,True,False,False,False,False,False
2025-10-22,37,14.0,9.2,1,63,-0.9350748843515574,0.3544502230989869,0,0,35.0,44.714285714285715,False,False,True,False,False,False,False
2025-10-23,41,12.9,30.6,1,63,-0.9288394302558068,0.3704825404820963,0,0,33.0,45.0,False,False,False,True,False,False,False
2025-10-24,71,8.2,27.3,1,61,-0.9223291176290545,0.3864052261209853,0,0,52.0,46.142857142857146,False,False,False,False,True,False,False
2025-10-25,63,9.4,20.6,1,63,-0.9155458729775467,0.40221356823680365,0,0,51.0,48.857142857142854,False,False,False,False,False,True,False
2025-10-26,76,7.9,22.3,1,61,-0.9084917035725082,0.41790288888678667,0,0,73.0,50.57142857142857,False,False,False,False,False,False,True
2025-10-27,41,8.4,30.9,1,61,-0.9011686968561569,0.4334685453485363,0,0,30.0,51.0,True,False,False,False,False,False,False
2025-10-28,34,10.9,20.5,1,51,-0.8935790198239952,0.4489059314938798,0,0,39.0,52.57142857142857,False,True,False,False,False,False,False
